PDB,Epoch,Step,Pout,Lagr,L_p,L_d,Model
251.18870544433594,199,0,0.05035818740725517,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
10.0,199,0,0.0012576048029586673,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
10.0,199,0,2.1012598153902218e-05,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
63.095726013183594,199,0,2.644662799866637e-07,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
63.095726013183594,199,0,2.66585509223205e-09,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
251.18870544433594,199,0,0.19771476089954376,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
251.18870544433594,199,0,0.019541947171092033,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
15.848933219909668,199,0,0.0012879089917987585,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
10.0,199,0,6.365995068335906e-05,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
100.0,199,0,2.5173055746563477e-06,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
63.095726013183594,199,0,0.19771476089954376,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
251.18870544433594,199,0,0.019545549526810646,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
158.4893341064453,199,0,0.0012881472939625382,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
25.11886215209961,199,0,6.367139576468617e-05,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
10.0,199,0,2.5177548650390236e-06,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
39.81071853637695,199,0,0.10167263448238373,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
158.4893341064453,199,0,0.005167371593415737,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
25.11886215209961,199,0,0.0001751261588651687,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
25.11886215209961,199,0,4.451410859473981e-06,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
251.18870544433594,199,0,9.051753124822426e-08,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
158.4893341064453,199,0,0.10167261958122253,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
100.0,199,0,0.005164735484868288,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
10.0,199,0,0.00017503081471659243,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
158.4893341064453,199,0,4.449110747373197e-06,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
251.18870544433594,199,0,9.047202098599882e-08,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
100.0,199,0,0.05035818740725517,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
158.4893341064453,199,0,0.001267929095774889,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
15.848933219909668,199,0,2.128353480657097e-05,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
39.81071853637695,199,0,2.679501847069332e-07,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
63.095726013183594,199,0,2.6986972656573016e-09,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
100.0,199,0,0.05035818740725517,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
63.095726013183594,199,0,0.0016090533463284373,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
251.18870544433594,199,0,2.8321501304162666e-05,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
15.848933219909668,199,0,3.3151457046187716e-07,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
39.81071853637695,199,0,2.9073015106462208e-09,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
100.0,199,0,0.16309338808059692,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
251.18870544433594,199,0,0.019601942971348763,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
39.81071853637695,199,0,0.0012571016559377313,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
25.11886215209961,199,0,5.166923438082449e-05,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
25.11886215209961,199,0,1.53624262111407e-06,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
39.81071853637695,199,0,0.19771479070186615,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
100.0,199,0,0.01954168826341629,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
100.0,199,0,0.0012878923444077373,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
100.0,199,0,6.365913577610627e-05,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
251.18870544433594,199,0,2.5172741970891366e-06,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
10.0,199,0,0.08453135192394257,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
100.0,199,0,0.0035727722570300102,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
10.0,199,0,0.00010067034600069746,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
10.0,199,0,2.1274497612466803e-06,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
39.81071853637695,199,0,3.59672327476801e-08,0.05594700202345848,0.05594700202345848,0.0,HARQ-CC
