PDB,Epoch,Step,Pout,Model
10.0,0,0,3.5363659858703613,HARQ-CC
251.18870544433594,1,0,0.41482576727867126,HARQ-CC
15.848933219909668,2,0,0.6236952543258667,HARQ-CC
251.18870544433594,3,0,0.1620664745569229,HARQ-CC
10.0,4,0,0.1909811943769455,HARQ-CC
25.11886215209961,5,0,0.5939965844154358,HARQ-CC
63.095726013183594,6,0,2.8934855461120605,HARQ-CC
25.11886215209961,7,0,0.19570639729499817,HARQ-CC
158.4893341064453,8,0,0.3044693171977997,HARQ-CC
63.095726013183594,9,0,0.15243873000144958,HARQ-CC
100.0,10,0,0.17585133016109467,HARQ-CC
100.0,11,0,0.5085346102714539,HARQ-CC
39.81071853637695,12,0,0.1599784940481186,HARQ-CC
39.81071853637695,13,0,0.15992575883865356,HARQ-CC
25.11886215209961,14,0,0.18155121803283691,HARQ-CC
15.848933219909668,15,0,0.43144720792770386,HARQ-CC
39.81071853637695,16,0,0.18035736680030823,HARQ-CC
15.848933219909668,17,0,0.14316783845424652,HARQ-CC
251.18870544433594,18,0,0.15745551884174347,HARQ-CC
251.18870544433594,19,0,0.17777347564697266,HARQ-CC
25.11886215209961,20,0,0.16864831745624542,HARQ-CC
15.848933219909668,21,0,0.1374361664056778,HARQ-CC
39.81071853637695,22,0,0.144924595952034,HARQ-CC
251.18870544433594,23,0,0.13784827291965485,HARQ-CC
39.81071853637695,24,0,0.12977991998195648,HARQ-CC
158.4893341064453,25,0,0.1397722363471985,HARQ-CC
25.11886215209961,26,0,0.12140143662691116,HARQ-CC
251.18870544433594,27,0,0.11508365720510483,HARQ-CC
25.11886215209961,28,0,0.11068696528673172,HARQ-CC
10.0,29,0,0.10593491047620773,HARQ-CC
25.11886215209961,30,0,0.10106810182332993,HARQ-CC
251.18870544433594,31,0,0.11285488307476044,HARQ-CC
10.0,32,0,0.12407195568084717,HARQ-CC
100.0,33,0,0.14004682004451752,HARQ-CC
25.11886215209961,34,0,0.10275586694478989,HARQ-CC
251.18870544433594,35,0,0.08222118020057678,HARQ-CC
158.4893341064453,36,0,0.07419346272945404,HARQ-CC
39.81071853637695,37,0,0.10316210240125656,HARQ-CC
158.4893341064453,38,0,0.08661043643951416,HARQ-CC
63.095726013183594,39,0,0.06968265771865845,HARQ-CC
63.095726013183594,40,0,0.0633242055773735,HARQ-CC
10.0,41,0,0.07569380849599838,HARQ-CC
15.848933219909668,42,0,0.08037320524454117,HARQ-CC
158.4893341064453,43,0,0.0715671181678772,HARQ-CC
158.4893341064453,44,0,0.06066598743200302,HARQ-CC
158.4893341064453,45,0,0.06051154434680939,HARQ-CC
15.848933219909668,46,0,0.05961650237441063,HARQ-CC
63.095726013183594,47,0,0.056804973632097244,HARQ-CC
25.11886215209961,48,0,0.06275089085102081,HARQ-CC
251.18870544433594,49,0,0.05537833273410797,HARQ-CC
10.0,50,0,0.05752717703580856,HARQ-CC
63.095726013183594,51,0,0.06194836646318436,HARQ-CC
39.81071853637695,52,0,0.058875489979982376,HARQ-CC
100.0,53,0,0.05254705250263214,HARQ-CC
100.0,54,0,0.053858209401369095,HARQ-CC
158.4893341064453,55,0,0.06641991436481476,HARQ-CC
63.095726013183594,56,0,0.04893805831670761,HARQ-CC
158.4893341064453,57,0,0.05699668452143669,HARQ-CC
251.18870544433594,58,0,0.05451544374227524,HARQ-CC
15.848933219909668,59,0,0.04972660169005394,HARQ-CC
10.0,60,0,0.05824479088187218,HARQ-CC
15.848933219909668,61,0,0.052247874438762665,HARQ-CC
100.0,62,0,0.05415266752243042,HARQ-CC
25.11886215209961,63,0,0.06082800403237343,HARQ-CC
251.18870544433594,64,0,0.051492366939783096,HARQ-CC
39.81071853637695,65,0,0.06480129063129425,HARQ-CC
100.0,66,0,0.05023894086480141,HARQ-CC
25.11886215209961,67,0,0.05252680554986,HARQ-CC
63.095726013183594,68,0,0.05101291462779045,HARQ-CC
