PDB,Epoch,Step,Pout,Lagr,L_p,L_d,Model
251.18870544433594,199,0,0.0462222695350647,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
10.0,199,0,0.0005989797064103186,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
10.0,199,0,4.6853510866640136e-06,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
63.095726013183594,199,0,2.654911490651557e-08,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
63.095726013183594,199,0,1.1816657374819073e-10,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
251.18870544433594,199,0,0.23536981642246246,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
251.18870544433594,199,0,0.015663765370845795,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
15.848933219909668,199,0,0.0006269474397413433,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
10.0,199,0,1.8095888663083315e-05,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
100.0,199,0,4.097845192063687e-07,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
63.095726013183594,199,0,0.23536981642246246,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
251.18870544433594,199,0,0.015666676685214043,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
158.4893341064453,199,0,0.0006270644371397793,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
25.11886215209961,199,0,1.809917375794612e-05,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
10.0,199,0,4.098583588074689e-07,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
39.81071853637695,199,0,0.10764031112194061,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
158.4893341064453,199,0,0.0032757455483078957,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
25.11886215209961,199,0,5.996089385007508e-05,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
25.11886215209961,199,0,7.914832167443819e-07,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
251.18870544433594,199,0,8.196751721811779e-09,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
158.4893341064453,199,0,0.10764029622077942,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
100.0,199,0,0.003273969516158104,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
10.0,199,0,5.992611113470048e-05,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
158.4893341064453,199,0,7.910464887572743e-07,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
251.18870544433594,199,0,8.192346356850067e-09,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
100.0,199,0,0.0462222695350647,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
158.4893341064453,199,0,0.0006041742162778974,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
15.848933219909668,199,0,4.748957508127205e-06,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
39.81071853637695,199,0,2.69181903433946e-08,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
63.095726013183594,199,0,1.1970750779521921e-10,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
100.0,199,0,0.0462222695350647,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
63.095726013183594,199,0,0.0007653566426597536,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
251.18870544433594,199,0,6.290467808867106e-06,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
15.848933219909668,199,0,3.3037732549701104e-08,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
39.81071853637695,199,0,1.2743543720272754e-10,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
100.0,199,0,0.19037684798240662,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
251.18870544433594,199,0,0.015115858986973763,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
39.81071853637695,199,0,0.0005775766330771148,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
25.11886215209961,199,0,1.3595856216852553e-05,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
25.11886215209961,199,0,2.2697088297718437e-07,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
39.81071853637695,199,0,0.23536986112594604,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
100.0,199,0,0.01566355489194393,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
100.0,199,0,0.0006269392906688154,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
100.0,199,0,1.809566128940787e-05,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
251.18870544433594,199,0,4.097795454072184e-07,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
10.0,199,0,0.08533503860235214,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
100.0,199,0,0.0020593495573848486,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
10.0,199,0,2.9884218747611158e-05,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
10.0,199,0,3.1272691103367833e-07,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
39.81071853637695,199,0,2.56753796001874e-09,0.056359559297561646,0.056359559297561646,0.0,HARQ-IR
